date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:33:02	9453/9453	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:01%20GMT	https://polar.crc.nd.edu/index.php/workshops	./index.php/workshops.html	(from https://polar.crc.nd.edu/)
08:33:02	6328/6328	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:02%20GMT	https://polar.crc.nd.edu/index.php/research	./index.php/research.html	(from https://polar.crc.nd.edu/)
08:33:03	6764/6764	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:03%20GMT	https://polar.crc.nd.edu/index.php/reports	./index.php/reports.html	(from https://polar.crc.nd.edu/)
08:33:05	200216/200216	---M--	200	added ('OK')	image/jpeg	etag:%2230e18-52173541262c0%22	https://polar.crc.nd.edu/images/polar-rcn/petty_antarctica_sea-ice.jpg	./images/polar-rcn/petty_antarctica_sea-ice.jpg	(from https://polar.crc.nd.edu/)
08:33:06	4438/4438	---M--	200	added ('OK')	image/png	etag:%221156-52197c2d3ec00%22	https://polar.crc.nd.edu/images/polar-rcn/arrow_detail.png	./images/polar-rcn/arrow_detail.png	(from https://polar.crc.nd.edu/)
08:33:06	172296/172296	---M--	200	added ('OK')	image/jpeg	etag:%222a108-521984d595900%22	https://polar.crc.nd.edu/images/polar-rcn/petty_antarctica_sea-ice_ph.jpg	./images/polar-rcn/petty_antarctica_sea-ice_ph.jpg	(from https://polar.crc.nd.edu/)
08:33:07	15040/15040	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:07%20GMT	https://polar.crc.nd.edu/index.php/about/themes	./index.php/about/themes.html	(from https://polar.crc.nd.edu/)
08:33:09	23658/23658	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:08%20GMT	https://polar.crc.nd.edu/index.php/polar-rcn-notices	./index.php/polar-rcn-notices.html	(from https://polar.crc.nd.edu/)
08:33:09	25208/25208	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226278-5fffc2ae44e00%22	https://polar.crc.nd.edu/media/jui/fonts/IcoMoon.eot	./media/jui/fonts/IcoMoon.eot	(from https://polar.crc.nd.edu/templates/protostar-polar/css/template.css)
08:33:10	25208/25208	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226278-5fffc2ae44e00%22	https://polar.crc.nd.edu/media/jui/fonts/IcoMoon.eot?	./media/jui/fonts/IcoMoond41d.eot	(from https://polar.crc.nd.edu/templates/protostar-polar/css/template.css)
08:33:11	25424/25424	---M--	200	added ('OK')	application/font-woff	etag:%226350-5fffc2ae44e00%22	https://polar.crc.nd.edu/media/jui/fonts/IcoMoon.woff	./media/jui/fonts/IcoMoon.woff	(from https://polar.crc.nd.edu/templates/protostar-polar/css/template.css)
08:33:12	25044/25044	---M--	200	added ('OK')	application/font-sfnt	etag:%2261d4-5fffc2ae44e00%22	https://polar.crc.nd.edu/media/jui/fonts/IcoMoon.ttf	./media/jui/fonts/IcoMoon.ttf	(from https://polar.crc.nd.edu/templates/protostar-polar/css/template.css)
08:33:13	86043/86043	---M--	200	added ('OK')	image/svg+xml	etag:%221501b-5fffc2ae44e00%22	https://polar.crc.nd.edu/media/jui/fonts/IcoMoon.svg	./media/jui/fonts/IcoMoon.svg	(from https://polar.crc.nd.edu/templates/protostar-polar/css/template.css)
08:33:15	406230/406230	---M--	200	added ('OK')	image/jpeg	etag:%22632d6-52124871e4340%22	https://polar.crc.nd.edu/images/polar-rcn/scambos_antarctica.jpg	./images/polar-rcn/scambos_antarctica.jpg	(from https://polar.crc.nd.edu/templates/protostar-polar/css/template.css)
08:33:15	246/246	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202024%2013:33:15%20GMT	https://polar.crc.nd.edu/images/mpsod-visual-id/mpsopendata_logo_full.png	./images/mpsod-visual-id/mpsopendata_logo_full.19.delayed	(from https://polar.crc.nd.edu/templates/protostar-polar/css/template.css)
08:33:16	229/229	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202024%2013:33:16%20GMT	https://polar.crc.nd.edu/images/daspos/daspos_footer.png	./images/daspos/daspos_footer.png	(from https://polar.crc.nd.edu/templates/protostar-polar/css/template.css)
08:33:18	8852/8852	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:17%20GMT	https://polar.crc.nd.edu/index.php/about/motivation	./index.php/about/motivation.html	(from https://polar.crc.nd.edu/index.php/about)
08:33:18	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:18%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=102&format=opensearch	./index.php/component/search/indexb122.html	(from https://polar.crc.nd.edu/index.php/about)
08:33:18	7410/7410	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:18%20GMT	https://polar.crc.nd.edu/index.php/about/management	./index.php/about/management.html	(from https://polar.crc.nd.edu/index.php/about)
08:33:20	129428/129428	---M--	200	added ('OK')	image/jpeg	etag:%221f994-521733c0d1800%22	https://polar.crc.nd.edu/images/polar-rcn/scambos_antarctica_people.jpg	./images/polar-rcn/scambos_antarctica_people.jpg	(from https://polar.crc.nd.edu/index.php/about)
08:33:20	120899/120899	---M--	200	added ('OK')	image/jpeg	etag:%221d843-521986c57eb00%22	https://polar.crc.nd.edu/images/polar-rcn/scambos_antarctica_people_ph.jpg	./images/polar-rcn/scambos_antarctica_people_ph.jpg	(from https://polar.crc.nd.edu/index.php/about)
08:33:22	10600/10600	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:21%20GMT	https://polar.crc.nd.edu/index.php/people/steering-committee	./index.php/people/steering-committee.html	(from https://polar.crc.nd.edu/index.php/people/principal-investigators)
08:33:22	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:22%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=104&format=opensearch	./index.php/component/search/index6e14.html	(from https://polar.crc.nd.edu/index.php/people/principal-investigators)
08:33:22	9120/9120	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:22%20GMT	https://polar.crc.nd.edu/index.php/people/collaborators	./index.php/people/collaborators.html	(from https://polar.crc.nd.edu/index.php/people/principal-investigators)
08:33:23	5938/5938	---M--	200	added ('OK')	image/jpeg	etag:%221732-520d38c255b40%22	https://polar.crc.nd.edu/images/people/jha.jpg	./images/people/jha.jpg	(from https://polar.crc.nd.edu/index.php/people/principal-investigators)
08:33:24	24356/24356	---M--	200	added ('OK')	image/jpeg	etag:%225f24-520d38c255b40%22	https://polar.crc.nd.edu/images/people/lynch.jpg	./images/people/lynch.jpg	(from https://polar.crc.nd.edu/index.php/people/principal-investigators)
08:33:25	25849/25849	---M--	200	added ('OK')	image/jpeg	etag:%2264f9-520d33f4184c0%22	https://polar.crc.nd.edu/images/people/jarek.jpg	./images/people/jarek.jpg	(from https://polar.crc.nd.edu/index.php/people/principal-investigators)
08:33:26	45279/45279	---M--	200	added ('OK')	image/jpeg	etag:%22b0df-5344cc0103600%22	https://polar.crc.nd.edu/images/people/pope_allen.jpg	./images/people/pope_allen.jpg	(from https://polar.crc.nd.edu/index.php/people/principal-investigators)
08:33:28	9493/9493	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:27%20GMT	https://polar.crc.nd.edu/index.php/workshops/scar-2018-session	./index.php/workshops/scar-2018-session.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:28	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:28%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=106&format=opensearch	./index.php/component/search/indexd573.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:29	8406/8406	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:28%20GMT	https://polar.crc.nd.edu/index.php/workshops/scar-2018-software-carpentry-intro-to-hpc-workshop	./index.php/workshops/scar-2018-software-carpentry-intro-to-hpc-workshop.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:30	20142/20142	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:29%20GMT	https://polar.crc.nd.edu/index.php/workshops/com-workshop-1	./index.php/workshops/com-workshop-1.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:30	10728/10728	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:30%20GMT	https://polar.crc.nd.edu/index.php/workshops/com-workshop-2	./index.php/workshops/com-workshop-2.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:32	9928/9928	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:31%20GMT	https://polar.crc.nd.edu/index.php/workshops/spring-imagery-workshop	./index.php/workshops/spring-imagery-workshop.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:33	12942/12942	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:32%20GMT	https://polar.crc.nd.edu/index.php/workshops/polar-computing-at-cu-boulder	./index.php/workshops/polar-computing-at-cu-boulder.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:33	8258/8258	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:33%20GMT	https://polar.crc.nd.edu/index.php/workshops/archived-events	./index.php/workshops/archived-events.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:35	18366/18366	---MC-	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:34%20GMT	https://polar.crc.nd.edu/index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017	./index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017.html	(from https://polar.crc.nd.edu/index.php/workshops)
08:33:35	84011/84011	---M--	200	added ('OK')	image/jpeg	etag:%221482b-521736a8af300%22	https://polar.crc.nd.edu/images/polar-rcn/lynch-with-emperor.jpg	./images/polar-rcn/lynch-with-emperor.jpg	(from https://polar.crc.nd.edu/index.php/research)
08:33:36	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:36%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=109&format=opensearch	./index.php/component/search/indexbe1d.html	(from https://polar.crc.nd.edu/index.php/research)
08:33:36	78111/78111	---M--	200	added ('OK')	image/jpeg	etag:%221311f-521986c57eb00%22	https://polar.crc.nd.edu/images/polar-rcn/lynch-with-emperor_ph.jpg	./images/polar-rcn/lynch-with-emperor_ph.jpg	(from https://polar.crc.nd.edu/index.php/research)
08:33:37	6437/6437	---M--	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202024%2013:33:37%20GMT	https://polar.crc.nd.edu/index.php/reports/report-1	./index.php/reports/report-1.html	(from https://polar.crc.nd.edu/index.php/reports)
08:33:38	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:38%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=114&format=opensearch	./index.php/component/search/index1e86.html	(from https://polar.crc.nd.edu/index.php/about/themes)
08:33:38	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:38%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=110&format=opensearch	./index.php/component/search/index0885.html	(from https://polar.crc.nd.edu/index.php/reports)
08:33:39	16157/16157	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2025%20Jun%202024%2013:33:38%20GMT	https://polar.crc.nd.edu/index.php/polar-rcn-notices?format=feed&type=rss	./index.php/polar-rcn-noticesc0d0	(from https://polar.crc.nd.edu/index.php/polar-rcn-notices)
08:33:40	29629/29629	---MC-	200	added ('OK')	application/atom+xml	date:Tue,%2025%20Jun%202024%2013:33:39%20GMT	https://polar.crc.nd.edu/index.php/polar-rcn-notices?format=feed&type=atom	./index.php/polar-rcn-notices7b17	(from https://polar.crc.nd.edu/index.php/polar-rcn-notices)
08:33:41	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:41%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=115&format=opensearch	./index.php/component/search/indexccb9.html	(from https://polar.crc.nd.edu/index.php/polar-rcn-notices)
08:33:42	105327/105327	---M--	200	added ('OK')	image/jpeg	etag:%2219b6f-5217309fbb600%22	https://polar.crc.nd.edu/images/polar-rcn/mahoney_greenland.jpg	./images/polar-rcn/mahoney_greenland.jpg	(from https://polar.crc.nd.edu/index.php/about/motivation)
08:33:43	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:43%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=113&format=opensearch	./index.php/component/search/index6dce.html	(from https://polar.crc.nd.edu/index.php/about/motivation)
08:33:44	111499/111499	---M--	200	added ('OK')	image/jpeg	etag:%221b38b-521986c57eb00%22	https://polar.crc.nd.edu/images/polar-rcn/mahoney_greenland_ph.jpg	./images/polar-rcn/mahoney_greenland_ph.jpg	(from https://polar.crc.nd.edu/index.php/about/motivation)
08:33:45	155853/155853	---M--	200	added ('OK')	image/png	etag:%22260cd-521708b057e00%22	https://polar.crc.nd.edu/images/polar-rcn/rcn_diagram.png	./images/polar-rcn/rcn_diagram.png	(from https://polar.crc.nd.edu/index.php/about/management)
08:33:45	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:45%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=112&format=opensearch	./index.php/component/search/index8f41.html	(from https://polar.crc.nd.edu/index.php/about/management)
08:33:46	46445/46445	---M--	200	added ('OK')	image/jpeg	etag:%22b56d-55b7185b1b000%22	https://polar.crc.nd.edu/images/people/photo_2017-08-14_23-03-51.jpg	./images/people/photo_2017-08-14_23-03-51.jpg	(from https://polar.crc.nd.edu/index.php/people/collaborators)
08:33:46	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:46%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=105&format=opensearch	./index.php/component/search/index6120.html	(from https://polar.crc.nd.edu/index.php/people/steering-committee)
08:33:47	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:47%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=183&format=opensearch	./index.php/component/search/index960b.html	(from https://polar.crc.nd.edu/index.php/workshops/scar-2018-session)
08:33:47	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:47%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=131&format=opensearch	./index.php/component/search/index1b91.html	(from https://polar.crc.nd.edu/index.php/people/collaborators)
08:33:48	1525152/1525152	---M--	200	added ('OK')	application/pdf	etag:%221745a0-5266ba8637600%22	https://polar.crc.nd.edu/images/polar-rcn/PolarRCN_flyer_AGU15.pdf	./images/polar-rcn/PolarRCN_flyer_AGU15.pdf	(from https://polar.crc.nd.edu/index.php/polar-rcn-notices)
08:33:48	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:48%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=182&format=opensearch	./index.php/component/search/index28ce.html	(from https://polar.crc.nd.edu/index.php/workshops/scar-2018-software-carpentry-intro-to-hpc-workshop)
08:33:49	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:49%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=107&format=opensearch	./index.php/component/search/index66cd.html	(from https://polar.crc.nd.edu/index.php/workshops/com-workshop-1)
08:33:49	4097425/4097425	---M--	200	added ('OK')	application/pdf	etag:%223e8591-55bbe6fabd7c0%22	https://polar.crc.nd.edu/images/Documents/Polar2018-flyer.pdf	./images/Documents/Polar2018-flyer.pdf	(from https://polar.crc.nd.edu/index.php/polar-rcn-notices)
08:33:50	63819/63819	---M--	200	added ('OK')	application/pdf	etag:%22f94b-52a818fb98080%22	https://polar.crc.nd.edu/images/Documents/ProposalTemplate2016PlusSurvey.pdf	./images/Documents/ProposalTemplate2016PlusSurvey.pdf	(from https://polar.crc.nd.edu/index.php/workshops/com-workshop-1)
08:33:51	97332/97332	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2217c34-52ab78d721900%22	https://polar.crc.nd.edu/images/Documents/ProposalTemplate2016PlusSurvey.docx	./images/Documents/ProposalTemplate2016PlusSurvey.docx	(from https://polar.crc.nd.edu/index.php/workshops/com-workshop-1)
08:33:52	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:52%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=108&format=opensearch	./index.php/component/search/index2e95.html	(from https://polar.crc.nd.edu/index.php/workshops/com-workshop-2)
08:33:52	1516137/1516137	---M--	200	added ('OK')	application/pdf	etag:%22172269-537fcb4d99d40%22	https://polar.crc.nd.edu/images/PolarRCN_XSEDE16_flyer.pdf	./images/PolarRCN_XSEDE16_flyer.pdf	(from https://polar.crc.nd.edu/index.php/workshops/com-workshop-1)
08:33:53	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:53%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=138&format=opensearch	./index.php/component/search/index553d.html	(from https://polar.crc.nd.edu/index.php/workshops/spring-imagery-workshop)
08:33:53	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:53%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=174&format=opensearch	./index.php/component/search/indexd554.html	(from https://polar.crc.nd.edu/index.php/workshops/polar-computing-at-cu-boulder)
08:33:54	16081/16081	---M--	200	added ('OK')	image/png	etag:%223ed1-5558f2a5d5fc0%22	https://polar.crc.nd.edu/images/logo_1.png	./images/logo_1.png	(from https://polar.crc.nd.edu/index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017)
08:33:54	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:54%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=141&format=opensearch	./index.php/component/search/index78b4.html	(from https://polar.crc.nd.edu/index.php/workshops/archived-events)
08:33:55	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:33:55%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=181&format=opensearch	./index.php/component/search/indexcb28.html	(from https://polar.crc.nd.edu/index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017)
08:33:55	111497/111497	---M--	200	added ('OK')	image/jpeg	etag:%221b389-5558f2b700840%22	https://polar.crc.nd.edu/images/image002.jpg	./images/image002.jpg	(from https://polar.crc.nd.edu/index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017)
08:33:56	15230/15230	---M--	200	added ('OK')	image/png	etag:%223b7e-5558f2f6e5f00%22	https://polar.crc.nd.edu/images/polar-rcn/logo_3.png	./images/polar-rcn/logo_3.png	(from https://polar.crc.nd.edu/index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017)
08:33:57	14661/14661	---M--	200	added ('OK')	image/jpeg	etag:%223945-5558f8ce42700%22	https://polar.crc.nd.edu/images/polar-rcn/logo_4.jpg	./images/polar-rcn/logo_4.jpg	(from https://polar.crc.nd.edu/index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017)
08:33:57	990616/990616	---M--	200	added ('OK')	image/jpeg	etag:%22f1d98-534a2f5fe8e00%22	https://polar.crc.nd.edu/images/people/Imagerycyber_workshop_photo.jpg	./images/people/Imagerycyber_workshop_photo.jpg	(from https://polar.crc.nd.edu/index.php/workshops/spring-imagery-workshop)
08:34:00	237/237	---M--	302	error ('Found')	text/html	date:Tue,%2025%20Jun%202024%2013:33:58%20GMT	http://polar.crc.nd.edu/images/PolarRCN_Hack2017.pdf	./images/PolarRCN_Hack2017.41.delayed	(from https://polar.crc.nd.edu/index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017)
08:34:01	334774/334774	---M--	200	added ('OK')	application/pdf	etag:%2251bb6-550071f14c000%22	https://polar.crc.nd.edu/images/PolarRCN_Hack2017.pdf	./images/PolarRCN_Hack2017.pdf	(from https://polar.crc.nd.edu/index.php/workshops/hpc-polar-hackathon-at-stony-brook-university-01-04-aug-2017)
08:34:01	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Tue,%2025%20Jun%202024%2013:34:01%20GMT	https://polar.crc.nd.edu/index.php/component/search/?Itemid=111&format=opensearch	./index.php/component/search/indexe3bd.html	(from https://polar.crc.nd.edu/index.php/reports/report-1)
08:34:02	5101643/5101643	---M--	200	added ('OK')	application/pdf	etag:%224dd84b-52b48013d7d80%22	https://polar.crc.nd.edu/images/Documents/XSEDE16HackathonFlyer.pdf	./images/Documents/XSEDE16HackathonFlyer.pdf	(from https://polar.crc.nd.edu/index.php/workshops/com-workshop-1)
